201912133147AE,MAL20076051AE,XEPA CHLORAMPHENICOL EYE DROPS 0.5% W/V,PRODUCT APPROVED,PRESCRIPTION,XEPA-SOUL PATTINSON (MALAYSIA) SDN BHD,XEPA-SOUL PATTINSON (MALAYSIA) SDN BHD
201912043097XE,MAL20026081XE,ACTIVZ GS 1500mg Powder,PRODUCT APPROVED,NON PRESCRIPTION,SYARIKAT WEN KEN DRUG SDN. BHD.,SYARIKAT WEN KEN DRUG SDN. BHD.
201912093125NE,MAL20016171NCE,DC Gluta-C Capsule,PRODUCT APPROVED,HEALTH SUPPLEMENT,DC BOTANICAL SCIENCE INNOVATION TRADING,HERBAL SCIENCE SDN. BHD.
202001243348T,MAL20086096TC,Opceden® LiverMin Capsule,PRODUCT APPROVED,NATURAL PRODUCT,ASIA HEALTHCARE SDN. BHD.,YANLING NATURAL HYGIENE SDN. BHD.
202001213324HA,MAL20046159HA,Catosal 10% w/v  Injectable Solution,PRODUCT APPROVED,VETERINARY ,BAYER CO. (MALAYSIA) SDN. BHD.,Bayer Korea Ltd
202001063219N,MAL20066033NCR,Vitpro® Omega 3 EPA 650/DHA 325 Plus Vitamin E Softgel,PRODUCT APPROVED,HEALTH SUPPLEMENT,World Medicare Supplies Sdn Bhd,Prime Health Ltd
202008144120N,MAL20096043N,NHF Magnesium Amino Acid Chelate Plus Capsule,PRODUCT APPROVED,HEALTH SUPPLEMENT,EXCEL HERBAL INDUSTRIES SDN. BHD.,EXCEL HERBAL INDUSTRIES SDN. BHD.
202001073249T,MAL20046055TC,BSM SPIRULINA 400MG CHEWABLE TABLET,PRODUCT APPROVED,NATURAL PRODUCT,BIO-SCIENCE MARKETING SDN. BHD.,YANLING NATURAL HYGIENE SDN. BHD.
202001083267T,MAL20076116T,LIONBALL GINKGO BILOBA 60MG TABLET,PRODUCT APPROVED,NATURAL PRODUCT,Esprit Care Sdn. Bhd.,Esprit Care Sdn. Bhd.
202002213464T,MAL20086120T,BIO LOZEN LOZENGES - PEPPERMINT FLAVOUR ,PRODUCT APPROVED,NATURAL PRODUCT,Top Biopharma Sdn Bhd,Sydler Remedies Pvt.Ltd.
202001313362N,MAL20056001NZ,PP Vitamin C 1000mg Tablet,PRODUCT APPROVED,HEALTH SUPPLEMENT,PAHANG PHARMACY SDN. BHD.,PAHANG PHARMACY SDN. BHD.
202001293354T,MAL20066074T,WB Black Ginger Capsule 400mg,PRODUCT APPROVED,NATURAL PRODUCT,SERI MH UMMI SDN BHD,SERI MH UMMI SDN BHD
202002123425T,MAL20096064TC,BLN Bee Propolis 1ml/1ml Liquid,PRODUCT APPROVED,NATURAL PRODUCT,APB STANDARD SDN. BHD.,APB STANDARD SDN. BHD.
202001153293N,MAL20096025NCR,StemLabs Vitamin D3 1000IU Soft Gel Capsule,PRODUCT APPROVED,HEALTH SUPPLEMENT,CELLGEN LIFESCIENCES (M) SDN. BHD.,Alpha Laboratories (NZ) Ltd.
201912093126TE,MAL20056081TCE,DENV-99 CAPSULE,PRODUCT APPROVED,NATURAL PRODUCT,DC BOTANICAL SCIENCE INNOVATION TRADING,HERBAL SCIENCE SDN. BHD.
202001083266T,MAL20066146TC,Rostika Ginger plus Herbal Tea,PRODUCT APPROVED,NATURAL PRODUCT,ROSTIKA TRADING,SERI MH UMMI SDN BHD
202001133287N,MAL20066044N,MINERVA NZYME C PLUS POWDER,PRODUCT APPROVED,HEALTH SUPPLEMENT,OMEGA HEALTH PRODUCTS SDN BHD,OMEGA HEALTH PRODUCTS SDN BHD
202002043383T,MAL20096066TC,TOMAFLOW Tomato Extract 150mg Capsule,PRODUCT APPROVED,NATURAL PRODUCT,Nixolab Sdn Bhd,YANLING NATURAL HYGIENE SDN. BHD.
202001063223N,MAL20046019N,LANG bragman LB GG Inulin + Powder,PRODUCT APPROVED,HEALTH SUPPLEMENT,OMEGA HEALTH PRODUCTS SDN BHD,OMEGA HEALTH PRODUCTS SDN BHD
202002043384T,MAL20096070TC,EASYFLOW Tomato Extract 150mg Capsule,PRODUCT APPROVED,NATURAL PRODUCT,Prima Pharmaceuticals Sdn. Bhd.,YANLING NATURAL HYGIENE SDN. BHD.
202001203322T,MAL20076175T,apotec Cicadae Complex Capsule,PRODUCT APPROVED,NATURAL PRODUCT,Bioalpha International Sdn. Bhd.,Bioalpha International Sdn. Bhd.
202001223333T,MAL20076083T,KPC HERBS HUAI HUA SAN CONCENTRATED GRANULES,PRODUCT APPROVED,NATURAL PRODUCT,KPM PRODUCTS SDN BHD,"Kaiser Pharmaceutical Co., Ltd."
202001073245NE,MAL20066068NCE,Alazne Choline +  Emulsion,PRODUCT APPROVED,HEALTH SUPPLEMENT,DC BOTANICAL SCIENCE INNOVATION TRADING,HERBAL SCIENCE SDN. BHD.
202001073247N,MAL20026092N,HS Folic Acid 400mcg Tablet,PRODUCT APPROVED,HEALTH SUPPLEMENT,HERBAL SCIENCE SDN. BHD.,HERBAL SCIENCE SDN. BHD.
202001203319T,MAL20086093TC,Zenwell nutrition MORIBETIC capsule,PRODUCT APPROVED,NATURAL PRODUCT,NATURAL COSMOTECH SDN BHD,ERA HERBAL PRODUCTS SDN. BHD.
202001203323N,MAL20066040N,Actiz-Glo Tablet,PRODUCT APPROVED,HEALTH SUPPLEMENT,Esprit Care Sdn. Bhd.,Esprit Care Sdn. Bhd.
202001223334T,MAL20086074T,KPC HERBS SHANG KE FU YUAN HUO XUE TANG CONCENTRATED GRANULES,PRODUCT APPROVED,NATURAL PRODUCT,KPM PRODUCTS SDN BHD,"Kaiser Pharmaceutical Co., Ltd."
202002133430X,MAL20076057XC,ORACUE GEL,PRODUCT APPROVED,NON PRESCRIPTION,XEPA-SOUL PATTINSON (MALAYSIA) SDN BHD,XEPA-SOUL PATTINSON (MALAYSIA) SDN BHD
202001063218N,MAL20046001NC,GOLD LEAF VITAMIN C 1000MG TABLET,PRODUCT APPROVED,HEALTH SUPPLEMENT,AESTHESUISSE SDN BHD,Esprit Care Sdn. Bhd.
202001063216N,MAL20056007NC,OVOGOLD TABLET,PRODUCT APPROVED,HEALTH SUPPLEMENT,MB NUTRACEUTICALS SDN BHD,HERBAL SCIENCE SDN. BHD.
202001273351N,MAL20066030NCR,Fortelle Tablet,PRODUCT APPROVED,HEALTH SUPPLEMENT,Firstline Pharmaceuticals Sdn Bhd,C.Hedenkamp GmbH and Co.KG. 
202003103526T,MAL20096072T,KPC HERBS YANG XIN TANG CONCENTRATED GRANULES,PRODUCT APPROVED,NATURAL PRODUCT,KPM PRODUCTS SDN BHD,"Kaiser Pharmaceutical Co., Ltd."
202003103525T,MAL20096075T,KPC HERBS ZHEN REN HUO MING YIN CONCENTRATED GRANULES,PRODUCT APPROVED,NATURAL PRODUCT,KPM PRODUCTS SDN BHD,"Kaiser Pharmaceutical Co., Ltd."
202002133433N,MAL20096028N,NHT Global Omega-3 Fish Oil 874.95mg Softgel,PRODUCT APPROVED,HEALTH SUPPLEMENT,NHTC WELLNESS PRODUCTS MALAYSIA SDN BHD,Eniva USA Inc DBA ImmunoNutrient Laboratories
202003033506T,MAL20086119T,VITAHERB Andrographis Extract 100mg Capsule,PRODUCT APPROVED,NATURAL PRODUCT,WINWA MEDICAL SDN. BHD.,WINWA MEDICAL SDN. BHD.
202001193315N,MAL20036018NC,SUGAGLOW CHEWABLE TABLET,PRODUCT APPROVED,HEALTH SUPPLEMENT,MRZ HERBAL HEALTHY CARE,DZR PHARMA MANUFACTURE SDN. BHD.
202002113417T,MAL20086124TC,Tian Yuan Tian Soon Product Series Multi Ginseng Plus Vegecap,PRODUCT APPROVED,NATURAL PRODUCT,TIAN YUAN TIAN SOON (M) SDN. BHD.,HIGH VALLEY CONTRACT MANUFACTURING (GMP) SDN BHD
202001283353HA,MAL20076066HA,Ketosol 100mg/ml Solution for injection,PRODUCT APPROVED,VETERINARY ,Danberg (m) Sdn Bhd,Interchemie Werken de Adelaar Eesti AS
202002053388N,MAL20026118NC,beautekand Chewable Tablet,PRODUCT APPROVED,HEALTH SUPPLEMENT,FEREENA BEAUTY & HEALTH SDN BHD,DZR PHARMA MANUFACTURE SDN. BHD.
202002023371T,MAL20076169TC,G-LESSMOR CAPSULE 500MG,PRODUCT APPROVED,NATURAL PRODUCT,MRZ HERBAL HEALTHY CARE,DS Pharma Herbs Sdn. Bhd.
202001313370N,MAL20096026N,+P PrimEva® Vitamin E 400IU Capsule,PRODUCT APPROVED,HEALTH SUPPLEMENT,Synercam (M) Sdn Bhd,Geltec Private Limited
202002203461T,MAL20086102T,ANKA CAPSULES,PRODUCT APPROVED,NATURAL PRODUCT,WAN YEEN TRADING SDN. BHD.,WAN YEEN TRADING SDN. BHD.
202001133284N,MAL20046025NCR,Mednova Forseed M Capsule,PRODUCT APPROVED,HEALTH SUPPLEMENT,Mednova Sdn Bhd,Alpha Laboratories (NZ) Ltd.
202003163551N,MAL20086059NC,SWISSE KIDS CALCIUM + VITAMIN D3 TABLET,PRODUCT APPROVED,HEALTH SUPPLEMENT,HEALTH AND HAPPINESS (H&H) MALAYSIA SDN. BHD.,Vitex Pharmaceuticals Pty Ltd
202003053511T,MAL20096061T,Shilaks Capsule,PRODUCT APPROVED,NATURAL PRODUCT,LAKS NUTRACEUTICAL,"RETORT PHARM PVT LTD,"
202005273757T,MAL20096088T,HUACHI GOLD BRAND NEW WU CHIN WAN,PRODUCT APPROVED,NATURAL PRODUCT,WAN YEEN TRADING SDN. BHD.,WAN YEEN TRADING SDN. BHD.
202002213465T,MAL20096071T,BIO LOZEN LOZENGES - HONEY LEMON FLAVOUR ,PRODUCT APPROVED,NATURAL PRODUCT,Top Biopharma Sdn Bhd,Sydler Remedies Pvt.Ltd.
202004093632NE,MAL20076163NE,Appeton Vitamin C 30mg Chewable Tablet (Orange Flavour),PRODUCT APPROVED,HEALTH SUPPLEMENT,KOTRA PHARMA (M) SDN. BHD.,KOTRA PHARMA (M) SDN. BHD.
202006163850N,MAL20086038N,NZN Milk Calcium + Vitamin D Chewable Soft Gel  ,PRODUCT APPROVED,HEALTH SUPPLEMENT,CAMERON BIOSCIENCE (M) SDN BHD,Alpha Laboratories (NZ) Ltd.
202002043380N,MAL20036004N,DZR ALPHA LIPOIC ACID 500MG CAPSULE,PRODUCT APPROVED,HEALTH SUPPLEMENT,DZR PHARMA MANUFACTURE SDN. BHD.,DZR PHARMA MANUFACTURE SDN. BHD.
202002063393N,MAL20076147NC,SHEN LOON SHE MOFLEX CAPSULE,PRODUCT APPROVED,HEALTH SUPPLEMENT,SHEN LOON SHE ENTERPRISE SDN BHD,Esprit Care Sdn. Bhd.
202002083405T,MAL20066087TC,TAIMAL BRAND AMERICAN GINSENG 400MG CAPSULES,PRODUCT APPROVED,NATURAL PRODUCT,ETERNAL CASH SDN. BHD.,GREEN CARE MANUFACTURE
202002113416N,MAL20036015N,Excelab HANOVE Powder ,PRODUCT APPROVED,HEALTH SUPPLEMENT,EXCEL HERBAL INDUSTRIES SDN. BHD.,EXCEL HERBAL INDUSTRIES SDN. BHD.
202001283352T,MAL20086083T,(Cap Burung Layang-Layang) Jian Shen Bao Pills,PRODUCT APPROVED,NATURAL PRODUCT,CHING CHING MEDICINE MANUFACTURER,CHING CHING MEDICINE MANUFACTURER
202005053697N,MAL20086063NC,OVOFLEX HA PLUS CHEWABLE TABLET,PRODUCT APPROVED,HEALTH SUPPLEMENT,MB NUTRACEUTICALS SDN BHD,YANLING NATURAL HYGIENE SDN. BHD.
202004133638HA,MAL20086028HA,Respicure 50 mg Tablet,PRODUCT APPROVED,VETERINARY ,Vemedim Sdn Bhd,"VEMEDIM VETERINARY DRUGS AND PROBIOTICS CO., LTD (VEMEDIM ANIMAL HEALTH)"
202001213325N,MAL20076134NC,Vitamode® Magnesium L-Threonate 500mg Tablet,PRODUCT APPROVED,HEALTH SUPPLEMENT,Vitamode  Sdn.bhd,YANLING NATURAL HYGIENE SDN. BHD.
202001173312X,MAL20046138X,Three Legs Roll On Liniment (Orange),PRODUCT APPROVED,NON PRESCRIPTION,SYARIKAT WEN KEN DRUG SDN. BHD.,SYARIKAT WEN KEN DRUG SDN. BHD.
202003273585T,MAL20096082T,URJ CAPSULES,PRODUCT APPROVED,NATURAL PRODUCT,AZWA PHARMA SDN BHD,EAST INDIA PHARMACEUTICAL WORKS LIMITED
202002203462T,MAL20096086T,Nature's Green Golden Throat Clearing Tablets,PRODUCT APPROVED,NATURAL PRODUCT,Tong Jum Chew (m) Sdn. Bhd.,Tong Jum Chew Pte Ltd
202002033378N,MAL20096027NC,Coscell Chitosan 320mg Capsule,PRODUCT APPROVED,HEALTH SUPPLEMENT,COSCELL SDN BHD,WHITE HERON PHARMACEUTICAL SDN. BHD.
202002073404T,MAL20096098T,KAI KOU WANG Kid's Herbal Bath (Herba Mandian Kanak-Kanak),PRODUCT APPROVED,NATURAL PRODUCT,SEANG WAN MANUFACTURING SDN BHD,SEANG WAN MANUFACTURING SDN BHD
202006093813N,MAL20076152NC,BSM Nev-K Capsule,PRODUCT APPROVED,HEALTH SUPPLEMENT,BIO-SCIENCE MARKETING SDN. BHD.,Esprit Care Sdn. Bhd.
202002123428N,MAL20056023N,LANG bragman PROENZYLASE capsules,PRODUCT APPROVED,HEALTH SUPPLEMENT,OMEGA HEALTH PRODUCTS SDN BHD,OMEGA HEALTH PRODUCTS SDN BHD
202002043381T,MAL20066084T,GN GANODERMA 480MG CAPSULE,PRODUCT APPROVED,NATURAL PRODUCT,GN NEUTRICEUTICALS SDN BHD,GN NEUTRICEUTICALS SDN BHD
202003053516HA,MAL20076064HA,VIBRASURE 500MG/G POWDER,PRODUCT APPROVED,VETERINARY ,RANGE PHARMA SDN. BHD.,RANGE PHARMA SDN. BHD.
202004073623X,MAL20096018X,Mentholatum Nighttime Vaporizing Rub,PRODUCT APPROVED,NON PRESCRIPTION,ROHTO-MENTHOLATUM (M) SDN. BHD.,THE MENTHOLATUM CO INC
202001173307T,MAL20066078TC,Eastcare Papaya Leaf Extract 500mg Tablet,PRODUCT APPROVED,NATURAL PRODUCT,Eastern Healthcare (M) Sdn. Bhd.,NOVA LABORATORIES SDN. BHD.
202002023372T,MAL20066093TC,GOUHERB CAPSULE 500MG,PRODUCT APPROVED,NATURAL PRODUCT,MRZ HERBAL HEALTHY CARE,DS Pharma Herbs Sdn. Bhd.
202001293355T,MAL20076098T,VSB GARCINIA PLUS Capsule,PRODUCT APPROVED,NATURAL PRODUCT,SERI MH UMMI SDN BHD,SERI MH UMMI SDN BHD
202001223340T,MAL20096062TC, BYOFIT  MORINGA 250mg CAPSULES,PRODUCT APPROVED,NATURAL PRODUCT,CELBRIDGE SDN BHD,WHITE HERON PHARMACEUTICAL SDN. BHD.
202002243471N,MAL20056017N,Excel Herbal Immucol Capsule,PRODUCT APPROVED,HEALTH SUPPLEMENT,EXCEL HERBAL INDUSTRIES SDN. BHD.,EXCEL HERBAL INDUSTRIES SDN. BHD.
202004153650N,MAL20086066N,natural Factors® CoQ10 100mg + Omega-3 450mg Softgel,PRODUCT APPROVED,HEALTH SUPPLEMENT,NUVANTA SDN. BHD.,Factors Group of Nutritional Companies Inc.
202002243472N,MAL20046009N,Excelab Samburex Capsule,PRODUCT APPROVED,HEALTH SUPPLEMENT,EXCEL HERBAL INDUSTRIES SDN. BHD.,EXCEL HERBAL INDUSTRIES SDN. BHD.
202002143439N,MAL20086042N,HEALOGEN POWDER,PRODUCT APPROVED,HEALTH SUPPLEMENT,PROGYMS BIOPHARMA SDN BHD,PROGYMS BIOPHARMA SDN BHD
202001313366N,MAL20096046NC,AB-IMMUNO Probiotics Plus Capsule,PRODUCT APPROVED,HEALTH SUPPLEMENT,Medexp Sdn Bhd,"ALIFARM, SA"
202002053391N,MAL20066027N,YL AstaCoQ Softgel,PRODUCT APPROVED,HEALTH SUPPLEMENT,YANLING NATURAL HYGIENE SDN. BHD.,YANLING NATURAL HYGIENE SDN. BHD.
202002063394T,MAL20066086TC,DSY Scutellaria Extract 500mg Capsule,PRODUCT APPROVED,NATURAL PRODUCT,CTA NUTRICEUTICALS (ASIA) SDN BHD,THE MITOMASA SDN. BHD.
202001233342T,MAL20066091TC,DSY Silybum Extract Plus Capsule,PRODUCT APPROVED,NATURAL PRODUCT,CTA NUTRICEUTICALS (ASIA) SDN BHD,THE MITOMASA SDN. BHD.
202002033375N,MAL20036017N,WHP Omega-3 Fish Oil plus Omega-7 Softgel,PRODUCT APPROVED,HEALTH SUPPLEMENT,WHITE HERON PHARMACEUTICAL SDN. BHD.,WHITE HERON PHARMACEUTICAL SDN. BHD.
202002203463T,MAL20096101T,Nature's Green Pi Fu Shi Du Qing Tablets,PRODUCT APPROVED,NATURAL PRODUCT,Tong Jum Chew (m) Sdn. Bhd.,Tong Jum Chew Pte Ltd
202002283488T,MAL20086106TC,Loricae Cordyceps Danshen Plus Capsule,PRODUCT APPROVED,NATURAL PRODUCT,SG GLOBAL BIOTECH SDN BHD,SG GLOBAL BIOTECH SDN BHD
202002113423T,MAL20066082TC,JP Wellness Guarana 500 mg Capsule,PRODUCT APPROVED,NATURAL PRODUCT,JP WELLNESS LINK PLT,NOVA LABORATORIES SDN. BHD.
202002053389N,MAL20056016NC,GLOSHIN CHEWABLE TABLET,PRODUCT APPROVED,HEALTH SUPPLEMENT,FEREENA BEAUTY & HEALTH SDN BHD,DZR PHARMA MANUFACTURE SDN. BHD.
202002253475T,MAL20086118T,Green Tamera Curcuma 250mg Capsule,PRODUCT APPROVED,NATURAL PRODUCT,OMEGA HEALTH PRODUCTS SDN BHD,OMEGA HEALTH PRODUCTS SDN BHD
202002253476T,MAL20076124T,Green Tamera HIS Capsule,PRODUCT APPROVED,NATURAL PRODUCT,OMEGA HEALTH PRODUCTS SDN BHD,OMEGA HEALTH PRODUCTS SDN BHD
202002123427N,MAL20076158NC,NutraVita Ener- C+ Powder,PRODUCT APPROVED,HEALTH SUPPLEMENT,Eucogen Pharma Sdn. Bhd.,"E&S Co., Ltd."
202002113419N,MAL20086030NC,OXITHION L-GLUTATHIONE 250 mg ORAL GRANULES,PRODUCT APPROVED,HEALTH SUPPLEMENT,ARDENCE PHARMA SDN BHD,E-Pharma Trento S.P.A.
202004083624N,MAL20066018NC,Nature's Way Kids A+ Omega 3 Fish Oil 511mg Softgel,PRODUCT APPROVED,HEALTH SUPPLEMENT,PharmaCare (Asia) Sdn Bhd,Vitex Pharmaceuticals Pty Ltd
202002283493T,MAL20086116T,apotec Tigrex Capsule ,PRODUCT APPROVED,NATURAL PRODUCT,Bioalpha International Sdn. Bhd.,Bioalpha International Sdn. Bhd.
202003113534T,MAL20096083TC,ALVIOGARD CAPSULE,PRODUCT APPROVED,NATURAL PRODUCT,STELLAR BIO SDN BHD,Esprit Care Sdn. Bhd.
202002273486T,MAL20086107T,Green Tamera SHE Capsule,PRODUCT APPROVED,NATURAL PRODUCT,OMEGA HEALTH PRODUCTS SDN BHD,OMEGA HEALTH PRODUCTS SDN BHD
202002213468N,MAL20046026NC,NANOMD BRIT-N 2.0 Tablets,PRODUCT APPROVED,HEALTH SUPPLEMENT,Elite Health MD Sdn Bhd,Vitaquest International LLC
202002113418N,MAL20096055NC,SHAKLEE B-COMPLEX PLUS WITH FOLIC ACID TABLETS,PRODUCT APPROVED,HEALTH SUPPLEMENT,SHAKLEE PRODUCTS (MALAYSIA) SDN. BHD.,CAPSTONE NUTRITION
202003173564T,MAL20096092TC,DSY Red Yeast Rice Extract Plus Capsule,PRODUCT APPROVED,NATURAL PRODUCT,CTA NUTRICEUTICALS (ASIA) SDN BHD,THE MITOMASA SDN. BHD.
202002213467T,MAL20086109TC,Kalia Turmeric & Fenugreek Capsule,PRODUCT APPROVED,NATURAL PRODUCT,VILLATWENTY SDN BHD,TPM NEXUS SDN. BHD.
202003043509T,MAL20096069TC,CES NONI 1G POWDER,PRODUCT APPROVED,NATURAL PRODUCT,CITY ENTERPRISE SUPPLIES SDN BHD,GREEN CARE MANUFACTURE
202002103409N,MAL20076137N,NUZEEL SQUALENE PLUS SOFTGEL,PRODUCT APPROVED,HEALTH SUPPLEMENT,CAMERON BIOSCIENCE (M) SDN BHD,Alpha Laboratories (NZ) Ltd.
202002283495T,MAL20076099T,apotec Misai Kucing Complex Capsule,PRODUCT APPROVED,NATURAL PRODUCT,Bioalpha International Sdn. Bhd.,Bioalpha International Sdn. Bhd.
202003233571N,MAL20066066NCR,DUO LEAF Essential - S Softgel,PRODUCT APPROVED,HEALTH SUPPLEMENT,AESTHESUISSE SDN BHD,Alpha Laboratories (NZ) Ltd.
202002263477T,MAL20076167TC,Kolief Cough Syrup,PRODUCT APPROVED,NATURAL PRODUCT,SBL HEALTHCARE SDN BHD,EXCEL HERBAL INDUSTRIES SDN. BHD.
202003153550T,MAL20086082T,Dong Foong FOR HIM Capsule 520mg,PRODUCT APPROVED,NATURAL PRODUCT,Dong Foong Manufacturing Sdn Bhd,Dong Foong Manufacturing Sdn Bhd
202003153549T,MAL20086081T,Dong Foong FOR HER Capsule 520mg,PRODUCT APPROVED,NATURAL PRODUCT,Dong Foong Manufacturing Sdn Bhd,Dong Foong Manufacturing Sdn Bhd
202002183454N,MAL20066051NCR,Vitamode LycoSterol  softgel,PRODUCT APPROVED,HEALTH SUPPLEMENT,Vitamode  Sdn.bhd,"Soft Gel Technologies, Inc."
202002103412T,MAL20076168TC,BiOFIZZ SLENDACOR TABLET,PRODUCT APPROVED,NATURAL PRODUCT,AESTHESUISSE SDN BHD,Esprit Care Sdn. Bhd.
202004153652A,MAL20096003ARZ,Pagenax 120mg/ml Solution For Injection,PRODUCT APPROVED,BIOLOGICS,NOVARTIS CORPORATION (MALAYSIA) SDN. BHD.,NOVARTIS PHARMA STEIN AG
202003253575N,MAL20086055NC,Gloing Glory Chewable Tablet,PRODUCT APPROVED,HEALTH SUPPLEMENT,DS Pharma Herbs Sdn. Bhd.,DZR PHARMA MANUFACTURE SDN. BHD.
202004103633T,MAL20096104TC,Ho Sheng Mie Feng Tablet,PRODUCT APPROVED,NATURAL PRODUCT,HO SHENG ENTERPRISE,SG GLOBAL BIOTECH SDN BHD
202003273591A,MAL20106001ARZ,RINVOQ 15mg Extended Release Film Coated Tablets ,PRODUCT APPROVED,NEW CHEMICAL ENTITY,ABBVIE SDN BHD,Abbvie Ireland NL B.V
202002133431N,MAL20046024NC,BSM Calci Plus Tablet,PRODUCT APPROVED,HEALTH SUPPLEMENT,BIO-SCIENCE MARKETING SDN. BHD.,YANLING NATURAL HYGIENE SDN. BHD.
202002183450T,MAL20096100TC,BSM Hsure Capsule,PRODUCT APPROVED,NATURAL PRODUCT,BIO-SCIENCE MARKETING SDN. BHD.,THE ORIGIN FOODS SDN BHD
202002283489T,MAL20096107TC,Loricae Ganoderma Lucidum Compound Capsule,PRODUCT APPROVED,NATURAL PRODUCT,SG GLOBAL BIOTECH SDN BHD,SG GLOBAL BIOTECH SDN BHD
202006113825N,MAL20096042NCR,MEDNOVA FORSEED W ENTERIC COATED SOFTGEL,PRODUCT APPROVED,HEALTH SUPPLEMENT,Mednova Sdn Bhd,Alpha Laboratories (NZ) Ltd.
202002263478N,MAL20086033N,InfaBiotix Probiotic Drops,PRODUCT APPROVED,HEALTH SUPPLEMENT,Eucogen Pharma Sdn. Bhd.,Quest Vitamins Middle East FZE
202002263479T,MAL20086088TC,JAMU BONDA KAPSUL AA'FIAT,PRODUCT APPROVED,NATURAL PRODUCT,JAMU BONDA GLOBAL & HERBS,SYAMELATI INDUSTRIES SDN. BHD.
202008044064N,MAL20096037NC,BIOGLAN Magnesium Amino Acid Chelate 1000mg Tablet ,PRODUCT APPROVED,HEALTH SUPPLEMENT,PharmaCare (Asia) Sdn Bhd,Vitex Pharmaceuticals Pty Ltd
202002233469T,MAL20086092TC,JAMU BONDA KAPSUL HERBA SARI,PRODUCT APPROVED,NATURAL PRODUCT,JAMU BONDA GLOBAL & HERBS,SYAMELATI INDUSTRIES SDN. BHD.
202004023611N,MAL20066052N,AstraNu FlexLight Collagen Hydrolysate Complex Powder,PRODUCT APPROVED,HEALTH SUPPLEMENT,ASTRABUMI SDN.BHD.,EXCEL HERBAL INDUSTRIES SDN. BHD.
202006053803N,MAL20096030NC,GNC milestones child DHA 100mg/ml Drops,PRODUCT APPROVED,HEALTH SUPPLEMENT,ONI Global (Malaysia) Sdn Bhd,Cultech Limited
202006093816N,MAL20096047NC,Wellness Methylcobalamin Plus Capsule,PRODUCT APPROVED,HEALTH SUPPLEMENT,BIO-SCIENCE MARKETING SDN. BHD.,Esprit Care Sdn. Bhd.
202003093523T,MAL20096078TC,CKF Kacip Fatimah Plus Capsule,PRODUCT APPROVED,NATURAL PRODUCT,CKF Trading,SARI TANI DESA SDN. BHD.
202003253576HA,MAL20096022HA,Surmax 100 Granule 100g per kg,PRODUCT APPROVED,VETERINARY ,ELANCO MALAYSIA SDN BHD,Elanco UK AH Limited
202003173558N,MAL20066058NC,UHC CoQ10 + Arginine Softgel,PRODUCT APPROVED,HEALTH SUPPLEMENT,UHC Sdn. Bhd.,VIVA PHARMACEUTICAL INC.
202004033613N,MAL20066025N,YL Omega-3 Fish Oil 500mg Softgel,PRODUCT APPROVED,HEALTH SUPPLEMENT,YANLING NATURAL HYGIENE SDN. BHD.,YANLING NATURAL HYGIENE SDN. BHD.
202004033614N,MAL20066024N,YL Omega-3 Fish Oil 800mg Softgel,PRODUCT APPROVED,HEALTH SUPPLEMENT,YANLING NATURAL HYGIENE SDN. BHD.,YANLING NATURAL HYGIENE SDN. BHD.
202003163553N,MAL20086031NC,SWISSE ULTIBOOST LECITHIN 1200mg SOFTGEL CAPSULE,PRODUCT APPROVED,HEALTH SUPPLEMENT,HEALTH AND HAPPINESS (H&H) MALAYSIA SDN. BHD.,Vitex Pharmaceuticals Pty Ltd
202003123539T,MAL20086087T,Nature's Green Mai Luo Tong Capsules,PRODUCT APPROVED,NATURAL PRODUCT,Tong Jum Chew (m) Sdn. Bhd.,Tong Jum Chew Pte Ltd
202004083626X,MAL20106015XZ,GACET-125 Paracetamol Suppositories BP 125 mg,PRODUCT APPROVED,NON PRESCRIPTION,UNIMED SDN BHD,Bliss GVS Pharma Ltd
202003243572N,MAL20096040NC,SWISSE ULTIBOOST COLLAGEN COMPLEX TABLET ,PRODUCT APPROVED,HEALTH SUPPLEMENT,HEALTH AND HAPPINESS (H&H) MALAYSIA SDN. BHD.,Vitex Pharmaceuticals Pty Ltd
202003303595N,MAL20066019NC,LinoGreen Sacha Inchi Oil 530mg Softgels,PRODUCT APPROVED,HEALTH SUPPLEMENT,LINO GREEN SDN BHD,LONNIX (M) SDN. BHD.
202004083625X,MAL20096023XZ,Unimed’s ChlorSept 2% with IPA Antiseptic Solution,PRODUCT APPROVED,NON PRESCRIPTION,KCK PHARMACEUTICAL INDUSTRIES SDN. BHD.,KCK PHARMACEUTICAL INDUSTRIES SDN. BHD.
202004083627X,MAL20106016XZ,GACET-250 Paracetamol Suppositories BP 250 mg,PRODUCT APPROVED,NON PRESCRIPTION,UNIMED SDN BHD,Bliss GVS Pharma Ltd
202003303593N,MAL20066036N,WHP Evening Primrose Oil plus Vitamin E Softgel,PRODUCT APPROVED,HEALTH SUPPLEMENT,WHITE HERON PHARMACEUTICAL SDN. BHD.,WHITE HERON PHARMACEUTICAL SDN. BHD.
202004033615N,MAL20066014NCR,BiO-LiFE Astaxanthin 6mg Softgels,PRODUCT APPROVED,HEALTH SUPPLEMENT,MEGA LIFESCIENCES SDN. BHD.,Mega Lifesciences Public Company Limited
202003263581N,MAL20066022N,Nova Vitamin D3 1000iu Softgel ,PRODUCT APPROVED,HEALTH SUPPLEMENT,NOVA LABORATORIES SDN. BHD.,NOVA LABORATORIES SDN. BHD.
